CODIGO,DESCRIPCION DEL ITEM,UNIDAD DE MEDIDA,PRECIO UNITARIO
358600050215,ESTANDAR USP CEFTAZIDIMA PENTAHIDRATO X 300 MG,FRASCO,0.0
358600050216,ESTANDAR USP CEFTRIAXONA SODICA X 350 MG,FRASCO,0.0
358600050217,ESTANDAR USP CEFUROXIMA DE SODIO X 200 MG,UNIDAD,0.0
358600050218,ESTANDAR USP CIANOCOBALAMINA X 1.5 G,UNIDAD,0.0
358600050219,ESTANDAR USP CICLOSPORINA X 50 MG,UNIDAD,0.0
358600050220,ESTANDAR USP CILASTATINA SAL DE AMONIO X 100 MG,UNIDAD,0.0
358600050221,ESTANDAR USP CISPLATINO X 100 MG,UNIDAD,0.0
358600050222,ESTANDAR USP CITARABINA X 250 MG,UNIDAD,0.0
358600050223,ESTANDAR USP CLONAZEPAM X 200 MG,UNIDAD,0.0
358600050224,ESTANDAR USP CLORANFENICOL X 200 MG,FRASCO,0.0
358600050225,ESTANDAR USP CLORANFENICOL X 500 MG,UNIDAD,0.0
358600050226,ESTANDAR USP CLORFENAMINA MALEATO X 125 MG,FRASCO,0.0
358600050227,ESTANDAR USP CLOROQUINA FOSFATO X 500 MG,UNIDAD,0.0
358600050228,ESTANDAR USP CLOTRIMAZOL X 200 MG,FRASCO,0.0
358600050229,ESTANDAR USP CODEINA FOSFATO X 100 MG,UNIDAD,0.0
358600050230,ESTANDAR USP COMPUESTO A RELACIONADO DE DICLOFENACO X 100 MG,FRASCO,0.0
358600050231,ESTANDAR USP DANAZOL X 200 MG,UNIDAD,0.0
358600050232,ESTANDAR USP DAUNORUBICINA HCI X 200 MG,UNIDAD,0.0
358600050233,ESTANDAR USP DE ACETAZOLAMIDE X 2 G,UNIDAD,0.0
358600050234,ESTANDAR USP DE PRIMAQUINA FOSFATO X 200 MG,UNIDAD,1600.0
358600050235,ESTANDAR USP DESACETIL DILTIAZEM HCI X 50 MG,UNIDAD,0.0
358600050236,ESTANDAR USP GLUCOSA X 500 MG,UNIDAD,0.0
358600050237,ESTANDAR USP DIAZEPAN X 100 MG,UNIDAD,0.0
358600050238,ESTANDAR USP DICLOFENACO SODIO X 200 MG,FRASCO,1636.1
358600050239,ESTANDAR USP DIGOXINA X 250 MG,UNIDAD,0.0
358600050240,ESTANDAR USP ALFA-TOCOFEROL X 250 MG,FRASCO,0.0
358600050241,ESTANDAR USP DOBUTAMINA HCI X 600 MG,UNIDAD,0.0
358600050242,ESTANDAR USP DOXICICLINA HICLATO X 200 MG,FRASCO,0.0
358600050243,ESTANDAR USP DOXORUBICINA HCI X 50 MG,UNIDAD,0.0
358600050244,ESTANDAR USP ENALAPRIL MALEATO X 200 mg,VIALES,0.0
358600050247,ESTANDAR USP ERITROMICINA X 250 MG,FRASCO,0.0
358600050248,ESTANDAR USP ETILPARABENO X 200 MG,FRASCO,0.0
358600050249,ESTANDAR USP ETINIL ESTRADIOL X 150 MG,FRASCO,1182.5
358600050250,ESTANDAR USP FENAZOPIRIDINA CLORHIDRATO X 200 MG,UNIDAD,0.0
358600050251,ESTANDAR USP FENITOINA SODICA X 200 MG,FRASCO,0.0
358600050252,ESTANDAR USP FENTANIL CITRATO X 100 MG,UNIDAD,0.0
358600050253,ESTANDAR USP FLUOCINOLONA ACETONIDA X 100 MG,UNIDAD,0.0
358600050254,ESTANDAR USP FLUORIDE DENTIFRICE: SODIUM FLUORIDE/SILICA X 4.5 OZ,UNIDAD,0.0
358600050255,ESTANDAR USP FLUOXETINA HCI X 200 MG,UNIDAD,0.0
358600050256,ESTANDAR USP FORMILTETRAHIDROFOLATO DE CALCIO X 50 G,UNIDAD,0.0
358600050258,ESTANDAR USP FOSFATO DE CODEINA X 100 MG,UNIDAD,0.0
358600050259,ESTANDAR USP FURAZOLIDONA X 200 MG,FRASCO,0.0
358600050260,ESTANDAR USP GENTAMICINA SULFATO X 200 MG,FRASCO,0.0
358600050261,ESTANDAR USP HIDROCORTISONA ACETATO X 200 MG,FRASCO,0.0
358600050262,ESTANDAR USP HIDROCORTISONA HEMISUCCINATO X 200 MG,UNIDAD,0.0
358600050263,ESTANDAR USP HIDROCORTISONA X 200 MG,UNIDAD,0.0
358600050264,ESTANDAR USP IBUPROFENO X 750 MG,FRASCO,0.0
358600050265,ESTANDAR USP IFOSFAMIDA X 500 MG,UNIDAD,0.0
358600050266,ESTANDAR USP INDOMETACINA X 200 MG,UNIDAD,0.0
358600050267,ESTANDAR USP INSULINA HUMANA X 100 MG,UNIDAD,0.0
358600050268,ESTANDAR USP ISOSORBIDE SOLUCION AL 75% X 1 G,UNIDAD,0.0
358600050269,ESTANDAR USP ISOSORBIDE DINITRATO DILUTED X 500 MG,UNIDAD,0.0
358600050270,ESTANDAR USP ITRACONAZOL X 1 G,UNIDAD,1492.0
358600050271,ESTANDAR USP KANAMICINA SULFATO X 200 MG,FRASCO,0.0
358600050272,ESTANDAR USP KETAMINA HCI X 250 MG,UNIDAD,0.0
358600050273,ESTANDAR USP LEUCOVORINA CALCICA X 500 MG,UNIDAD,0.0
358600050274,ESTANDAR USP LEVODOPA X 200 MG,UNIDAD,0.0
358600050275,ESTANDAR USP LEVOTIROXINA X 500 MG,UNIDAD,0.0
358600050276,ESTANDAR USP LIDOCAINA X 250 MG,FRASCO,0.0
358600050277,ESTANDAR MEFLOQUINA X 100 MG,UNIDAD,0.0
358600050278,ESTANDAR USP MERCAPTOPURINA X 500 MG,UNIDAD,0.0
358600050279,ESTANDAR USP METILPARABENO X 125 MG,FRASCO,0.0
358600050280,ESTANDAR USP METILPREDNISOLONA ACETATO X 200 MG,UNIDAD,0.0
358600050281,ESTANDAR USP METRONIDAZOL X 100 MG,FRASCO,0.0
358600050282,ESTANDAR USP MITOMICINA X 50 MG,UNIDAD,0.0
358600050283,ESTANDAR USP NIACINA X 200 MG,FRASCO,0.0
358600050284,ESTANDAR USP NORETINDRONA X 200 MG,UNIDAD,0.0
358600050285,ESTANDAR USP OXACILINA SODICA X 200 MG,UNIDAD,0.0
358600050286,ESTANDAR USP PENICILAMINA DISULFURO X 100 MG,UNIDAD,0.0
358600050287,ESTANDAR USP PENICILINA G POTASICA X 200 MG,FRASCO,0.0
358600050288,ESTANDAR USP PENICILINA V POTASICA X 200 MG,FRASCO,0.0
358600050289,ESTANDAR USP PIRAZINAMIDA X 200 MG,FRASCO,1276.64
358600050290,ESTANDAR USP DE PIRIDOXINA CLORHIDRATO (VITAMINA B6) X 200 MG,UNIDAD,0.0
358600050292,ESTANDAR USP PIRIMETAMINA X 200 MG,UNIDAD,0.0
358600050293,ESTANDAR USP PIROXICAM X 200 MG,UNIDAD,0.0
358600050294,ESTANDAR USP PREDNISONA X 250 MG,FRASCO,0.0
358600050295,ESTANDAR USP PROMETAZINA HCI X 500 MG,UNIDAD,0.0
358600050296,ESTANDAR USP PROPILPARABENO X 200 MG,FRASCO,0.0
358600050297,ESTANDAR USP QUINIDINA SULFATO X 500 MG,UNIDAD,0.0
358600050298,ESTANDAR USP RANITIDINA HCL X 200 MG,FRASCO,0.0
358600050299,ESTANDAR USP RETINOL PALMITATE X 100 MG,UNIDAD,0.0
358600050302,ESTANDAR USP RIFAMPICINA X 300 MG,UNIDAD,1171.5
358600050303,ESTANDAR USP SIMETICONA X 50 G,FRASCO,0.0
358600050304,ESTANDAR USP SULFADOXINA X 200 MG,UNIDAD,0.0
358600050305,ESTANDAR USP SULFAMETOXAZOL X 200 MG,FRASCO,0.0
358600050306,ESTANDAR USP SULFANILAMIDA X 5 G,UNIDAD,0.0
358600050307,ESTANDAR USP SULFASALAZINA X 125 MG,UNIDAD,0.0
358600050308,ESTANDAR USP SULFATIAZOL X 350 MG,UNIDAD,0.0
358600050309,ESTANDAR USP SULFATO DE GENTAMICINA X 200 MG,UNIDAD,0.0
358600050310,ESTANDAR USP SULFATO DE QUININA X 200 MG,FRASCO,0.0
358600050311,ESTANDAR USP TAMOXIFENO CITRATO X 200 MG,UNIDAD,0.0
358600050312,ESTANDAR USP TIAMINA CLORHIDRATO X 500 MG,FRASCO,0.0
358600050313,ESTANDAR USP TIMEROSAL X 500 MG,UNIDAD,0.0
358600050314,ESTANDAR USP TIMOLOL MALEATO X 200 MG,UNIDAD,0.0
358600050315,ESTANDAR USP TRIAZOLAM X 200 MG,UNIDAD,0.0
358600050316,ESTANDAR USP TRIMETOPRIMA X 300 MG,FRASCO,0.0
358600050317,ESTANDAR USP URACIL ARABINOSIDO X 50 MG,UNIDAD,0.0
358600050318,ESTANDAR USP VERAPAMILO HCI X 200 MG,UNIDAD,0.0
358600050319,ESTANDAR USP VINBLASTINA SULFATO X 50 MG,UNIDAD,0.0
358600050321,ESTANDAR PATRON INTERNACIONAL SUERO ANTIBRUCELLA (PISAB) X VIAL,UNIDAD,0.0
358600050325,MARCADOR DE ACIDO NUCLEICOS (ADN) 1 KB DNA STEP LABDER X 500 UL,UNIDAD,0.0
358600050326,MARCADOR DE PESO MOLECULAR (100PB LADDER) X 250 UL,VIALES,599.0
358600050327,MARCADOR DE PESO MOLECULAR 10 MM DNTP MIX WITH DNTP X 25 mL,UNIDAD,0.0
358600050328,MARCADOR DE PESO MOLECULAR 123 BP X 100 UG,UNIDAD,0.0
358600050329,MARCADOR DE PESO MOLECULAR DE ALTO RANGO X 0.5 mL,UNIDAD,0.0
358600050330,MARCADOR DE PESO MOLECULAR DE AMPLIO RANGO X 0.5 mL,UNIDAD,0.0
358600050331,MARCADOR DE PESO MOLECULAR DE PROTEINAS A COLOR MODELO PRESTAINED STANDAR X 500 UL RANGO 216000 - 7,VIALES,1062.3
358600050332,MARCADOR DE PESO MOLECULAR PARA PFGE X 0.5 mL,UNIDAD,0.0
358600050333,MARCADOR DE PESO MOLECULAR PRECOLOREADO PM:29.000-205.000 X 02.(90),UNIDAD,0.0
358600050334,"MARCADOR DE PESO MOLECULAR PRECOLOREADO PM:6,500-45.000 X 02(90)",UNIDAD,0.0
358600050335,"MARCADOR DE PESO MOLECULAR TINCION DE PLATA PM:14,200-66,000 X 02.(200)",UNIDAD,0.0
358600050336,"MARCADOR DE PESO MOLECULAR TINCION DE PLATA PM:29,000-116,000",UNIDAD,0.0
358600050337,MARCADOR LAMBDA HIND III X 5 G,UNIDAD,0.0
358600050338,MARCADOR LAMBDA HIND III X 500 UL,UNIDAD,0.0
358600050340,MARCADOR PRE-TEÑIDO SDS-PAGE DE PROTEINAS-BROAD RANGE-7-205KD,VIALES,2100.0
358600050341,MIX DE PESTICIDAS CARBAMATOS X 1 mL,UNIDAD,0.0
358600050342,MIX DE PESTICIDAS ORGANOCLORADOS (CLP) X 1 mL,UNIDAD,0.0
358600050343,PANEL DE SEROCONVERSION PARA HEPATITIS B (KIT),UNIDAD,0.0
358600050344,PANEL DE SEROCONVERSION PARA HEPATITIS C (KIT),UNIDAD,0.0
358600050347,PANEL DE SEROCONVERSION PARA VIH 1 (KIT),UNIDAD,0.0
358600050349,ESTANDAR DE COLESTEROL PARA CROMATOGRAFIA 0.99 X 5 G,UNIDAD,0.0
358600050350,MARCADOR DE PESO MOLECULAR 50 BP DNA,UNIDAD,236.0
358600050351,ESTANDAR USP GLUCANTIME (ANTIMONIATO DE MEGLUMINA X 200 MG,UNIDAD,0.0
358600050352,ESTANDAR USP ESTIBOGLUCONATO DE SODIO X 200 MG,UNIDAD,0.0
358600050354,ESTANDAR ICP DE POTASIO/HNO3 100 PPM X 100 mL,UNIDAD,0.0
358600050355,ESTANDAR ICP DE SODIO/HNO3 100 PPM X 100 mL,UNIDAD,0.0
358600050387,ESTANDAR DE BRODIFAUCOM X 100 MG,UNIDAD,0.0
358600050389,ESTANDAR DE DEOXYVALENOL X 200 µg/ mL,UNIDAD,0.0
358600050390,ESTANDAR DE PROPOXUR X 250 MG,FRASCO,0.0
358600050393,ESTANDAR DE CLORURO DE VINILO PUREZA SUPERIOR AL 99.5% X 100 G,UNIDAD,0.0
358600050394,ESTANDAR DE ABAMECTINA X 100 mg,UNIDAD,0.0
358600050423,ESTANDAR DE MANGANESO CERTIFICADO 1000 PPM X 100 mL,UNIDAD,0.0
358600050427,ESTANDAR USP ACICLOVIR X 300 MG,UNIDAD,0.0
358600050428,ESTANDAR USP CIPROFLOXACINO ETILENDIAMINO ANALOGO X 25 MG,UNIDAD,0.0
358600050429,ESTANDAR USP CLOFAZIMINE X 200 MG,UNIDAD,1636.0
358600050430,ESTANDAR USP DAPSONA X 125 MG,UNIDAD,0.0
358600050431,ESTANDAR USP LAMIVUDINA X 200 MG,UNIDAD,1600.0
358600050432,ESTANDAR USP NEVIRAPINA ANHIDRA X 100 MG,UNIDAD,0.0
358600050433,ESTANDAR USP RIFAMPICINA QUINONA X 50 MG,FRASCO,0.0
358600050434,ESTANDAR USP ZIDOVUDINA X 400 MG,UNIDAD,1600.0
358600050436,ESTANDAR 4 -ISOBUTIL ACETOFENONA X 200 mg,UNIDAD,0.0
358600050437,ESTANDAR ACETANILIDA X 200 MG,UNIDAD,0.0
358600050438,ESTANDAR ALFACIPERMETRINA X 500 MG,UNIDAD,0.0
358600050447,ESTANDAR USP DE PREDNISOLONA X 200 MG,UNIDAD,0.0
358600050470,ACIDO FOLICO USP X 25 g,UNIDAD,0.0
358600050473,ESTANDAR DE TIAMINA CLORHIDRATO X 1 G C/CERTIFICADO,UNIDAD,590.0
358600050474,ESTANDAR NICOTINAMIDE X 1G C/CERTIFICADO,UNIDAD,0.0
358600050475,ESTANDAR DE PETIDINA 500 mg,UNIDAD,0.0
358600050477,ESTANDAR DE COLOR 500 UC,UNIDAD,0.0
358600050497,ESTANDAR DE AFLATOXINA B1 X 1 ML,UNIDAD,0.0
358600050498,ESTANDAR DE AFLATOXINA G1 X 1 ML,UNIDAD,0.0
358600050499,ESTANDAR DE AFLATOXINA G2 X 1 ML,UNIDAD,0.0
358600050500,MIX CARBAMATOS 100 µg/mL X 1 mL,VIALES,0.0
358600050501,MIX DE PCB'S 200 µg/mL X 1 mL,UNIDAD,0.0
358600050502,ESTANDAR USP ACIDO FOLICO X 100 g,UNIDAD,0.0
358600050504,ESTANDAR DE PALADIO EN ACIDO NITRICO 2% PARA AA/ICP X 500 ML,UNIDAD,0.0
358600050505,ESTANDAR DE CALIBRACION RESERPINA X 1 G PARA ESPECTROFOTOMETRO DE MASAS TSQ QUANTUM,UNIDAD,0.0
358600050506,ESTANDAR F.EUROPEA THIAMFENICOL X 125 MG,UNIDAD,0.0
358600050507,ESTANDAR USP ACIDO AMINOSALICILICO X 125 MG,UNIDAD,0.0
358600050508,ESTANDAR USP CAFEINA X 200 MG,FRASCO,0.0
358600050509,ESTANDAR USP CAPREOMICINA SULFATO X 200 MG,UNIDAD,0.0
358600050510,ESTANDAR USP CICLOSERINA X 200 MG,UNIDAD,0.0
358600050511,ESTANDAR USP CIPROFLOXACINO X 125 MG,FRASCO,0.0
358600050512,ESTANDAR USP ESTAVUDINA X 250 MG,UNIDAD,0.0
358600050513,ESTANDAR USP ESTREPTOMICINA SULFATO X 200 MG,UNIDAD,0.0
358600050514,ESTANDAR USP ETAMBUTOL CLORHIDRATO X 200 MG,FRASCO,1636.1
358600050515,ESTANDAR USP FLUORURO DE SODIO X 1 G,UNIDAD,0.0
358600050516,ESTANDAR USP ISONIAZIDA X 200 MG,FRASCO,1636.1
358600050517,ESTANDAR USP RIFABUTINA X 50 MG,UNIDAD,0.0
358600050524,ESTANDAR DE BETACAROTENO X 5 G,UNIDAD,0.0
358600050528,ESTANDAR DE PROTEINAS TOTALES X 5 mL,UNIDAD,0.0
358600050531,ESTANDAR OQ/PV KIT-1 KIT-2 P/UV/VIS AGILENT,CAJA,0.0
358600050532,ESTANDAR DEL ANTIGENO DE BRUCELLA ABORTUS CEPA 1119-3 ANILLO EN LECHE,UNIDAD,0.0
358600050533,ESTANDAR PANTONE FORMULA GUIDE VIGENTE P/DETERMINACION DE COLORES C/CERTIFICADO,UNIDAD,0.0
358600050534,ESTANDAR USP RIBOFLAVINA X 500 mg,FRASCO,0.0
358600050537,ACIDO DOMOICO AL 90% X 5 mg,UNIDAD,0.0
358600050539,ESTANDAR DE ALBUMINA X 5 mL,UNIDAD,0.0
358600050541,ESTANDAR ACIDO OKADAICO APROX. 95 % GRADO HPLC X 0.5 mL,UNIDAD,0.0
358600050542,CIPERMETRINA MEZCLA DE ISOMEROS X 250 mg,UNIDAD,0.0
358600050543,PERMETRINA ESTANDAR ANALITICO MEZCLA DE ISOMEROS CIS Y TRANS X 250 mg,UNIDAD,0.0
358600050545,MARCADOR DE PESO MOLECULAR DE ADN 174 HIND III X 1 mL,UNIDAD,0.0
358600050546,"ESTANDAR ANALITICO 4,4-DDE X 250 mg",UNIDAD,0.0
358600050547,"ESTANDAR ANALITICO 3,5,6-TRICLORO-2-PYRIDINOL X 100 mg",UNIDAD,0.0
358600050550,SOLUCIÓN TAMPÓN (BUFFER) pH 10.0 X 450 mL,UNIDAD,0.0
358600050551,SOLUCIÓN TAMPÓN (BUFFER) pH 4.0 X 450 mL,UNIDAD,0.0
358600050553,ESTANDAR DE HEMOGLOBINA X 6 L,UNIDAD,0.0
358600050558,MITOMICINA C X 2 mg,UNIDAD,0.0
358600050561,SOLUCION ESTANDAR DE CONDUCTIVIDAD CLORURO DE SODIO 1000 MG,UNIDAD,0.0
358600050563,MARCADOR DE PESO MOLECULAR 100 BP X 50 UG,UNIDAD,0.0
358600050564,MARCADOR DE PESO MOLECULAR 50 BP X 50 UG,UNIDAD,0.0
358600050574,ESTANDAR ESCALA MC FARLAND LATEX 0.5 (KIT),TUBO,202.63
358600050576,SOLUCION TAMPON (BUFFER) pH 4.00 CONCENTRADO X 50 mL,UNIDAD,0.0
358600050577,SOLUCION TAMPON (BUFFER) pH 7.00 CONCENTRADO X 50 mL,UNIDAD,0.0
358600050578,ALBUMINA BOVINA SERICA GRADO ESTANDAR 96- 99% X 50 g,FRASCO,0.0
358600050579,SOLUCIÓN TAMPÓN (BUFFER) pH 4.00 +/- 0.02 (20 ºC) X 1 L,UNIDAD,0.0
358600050580,SOLUCIÓN TAMPÓN (BUFFER) pH 7.00 +/- 0.02 (20 ºC) X 1 L,UNIDAD,0.0
358600050582,ESTANDAR USP ACIDO CLOROGENICO X 50 mg,UNIDAD,0.0
358600050583,ESTANDA RUTINA USP X 100 mg,UNIDAD,0.0
358600050584,ESTANDAR USP QUERCETINA X 500 mg,UNIDAD,0.0
358600050585,ESTANDAR COCAETILENA ( ECGONINA ETIL ESTER BENZOATO) X 100 mg,UNIDAD,0.0
358600050586,ESTANDAR COCAINA HIDROCLORIDE X 1 g,UNIDAD,0.0
358600050587,ESTANDAR COCAINA D3 X 1 g,UNIDAD,0.0
358600050588,ESTANDAR COCAINA ( ECGONINA METIL ESTER BENZOATO) X 1 g,UNIDAD,0.0
358600050589,FUMONICIN B2 X 5 mL,UNIDAD,0.0
358600050590,PESTICIDAS ORGANOFOSFORADOS MIX A (8 ANALITOS) X 1 mL,UNIDAD,0.0
358600050591,ESTANDAR DE CIANURO 1000 PPM X 100 mL,UNIDAD,0.0
358600050592,ESTANDAR B-SITOSTEROL >95% X 25 mg,UNIDAD,0.0
358600050593,KIT DE CONTROL DE METALES EN ORINA NIVEL 1 (10 FRASCOS X 20 mL),UNIDAD,0.0
358600050594,KIT DE CONTROL DE METALES EN ORINA NIVEL 2 (10 FRASCOS X 20 mL),UNIDAD,0.0
358600050595,KIT DE CONTROL DE METALES EN SANGRE NIVEL 1 (6 FRASCOS X 2 mL),UNIDAD,1256.43
358600050596,KIT DE CONTROL DE METALES EN SANGRE NIVEL 2 (6 FRASCOS X 2 mL),UNIDAD,1256.43
358600050597,KIT DE CONTROL DE METALES EN ORINA NIVEL 1 (10 FRASCOS X 25 mL),UNIDAD,4600.0
358600050598,KIT DE CONTROL DE METALES EN ORINA NIVEL 2 (10 FRASCOS X 25 mL),UNIDAD,3440.0
358600050599,KIT DE CONTROL DE METALES EN SANGRE NIVEL 3 (6 FRASCOS X 2 mL),UNIDAD,1131.3
358600050600,KIT CONTROL PARA QUIMICA EN ORINA NIVEL 2 (12 FRASCOS X 10 mL),UNIDAD,0.0
358600050601,KIT CONTROL PARA QUIMICA EN ORINA NIVEL 1 (12 FRASCOS X 10 mL),UNIDAD,0.0
358600050602,KIT CONTROL DE PROTEINAS EN ORINA/LCR 2 NIVELES (2 FRASCOS X 3 mL),UNIDAD,0.0
358600050603,ESTANDAR DE DIMETHOATO X 1 mL,UNIDAD,0.0
358600050604,CARBARYL GRADO TECNICO X 200 mg,UNIDAD,0.0
358600050609,ESTANDAR DE MAGNESIO 1000 ppm PARA AA/ICP CERTIFICADO X 500 mL,UNIDAD,0.0
358600050610,ESTANDAR DE SODIO 1000 ppm PARA AA/ICP CERTIFICADO X 500 mL,UNIDAD,0.0
358600050611,ESTANDAR ICP DE POTASIO/HNO3 1000 PPM X 100 mL,UNIDAD,0.0
358600050612,ENZIMA DE RESTRICCION FOK - I X 100 UNIDADES,UNIDAD,0.0
358600050613,ESTANDAR USP DIMENHIDRINATO X 100 mg,UNIDAD,0.0
358600050614,ESTANDAR USP DE NAPROXENO SODICO X 200 mg,UNIDAD,0.0
358600050615,ESTANDAR USP DE NICOTINAMIDA X 500 mg,UNIDAD,0.0
358600050616,ESTANDAR USP DEXPANTENOL X 500 mg,UNIDAD,0.0
358600050617,ESTANDAR USP BETAMETASONA DIPROPIONATO X 125 mg,UNIDAD,0.0
358600050620,ESTANDAR USP ALCOHOL BENCILICO X 500 mg,UNIDAD,0.0
358600050621,ESTANDAR USP CEFADROXILO X 125 mg,UNIDAD,0.0
358600050623,ESTANDAR USP OMEPRAZOL X 200 mg,UNIDAD,0.0
358600050624,ESTANDAR PARA CALIBRACION SENSOR DE TURBIDEZ 10 NTU,UNIDAD,0.0
358600050626,ESTANDAR USP GLICERINA X 2 mL,UNIDAD,0.0
358600050627,"SOLUCION ESTANDAR DE CONDUCTIVIDAD 100 US, 47 PPM X 60 mL X 5 UNI",UNIDAD,0.0
358600050628,"SOLUCION ESTANDAR DE CONDUCTIVIDAD 12.9 MS, 7230 PPM X 60 mL X 5 UNI",UNIDAD,0.0
358600050629,"SOLUCION ESTANDAR DE CONDUCTIVIDAD 1473 US, 692 PPM X 60 mL X 5 UNI",UNIDAD,0.0
358600050630,SOLUCION PATRON DE POTASIO PARA ABSORCION ATOMICA X 100 mL,UNIDAD,0.0
358600050631,SOLUCION PATRON DE HIERRO PARA ABSORCION ATOMICA X 100 mL,UNIDAD,0.0
358600050634,ESTANDAR USP ZIDOVUDINA COMPUESTO RELACIONADO B X 25 mg,UNIDAD,0.0
358600050635,ESTANDAR USP ZIDOVUDINA COMPUESTO RELACIONADO C X 100 mg,UNIDAD,3991.94
358600050636,ESTANDAR USP POLIDIMETILSILOXANO X 500 mg,UNIDAD,0.0
358600050637,ESTANDAR USP ERGOTAMINA TARTRATO X 150 mg,UNIDAD,0.0
358600050638,ESTANDAR USP ERGONOVINA MALEATO X 100 mg,UNIDAD,0.0
358600050639,ESTANDAR USP CARBAMAZEPINA COMPUESTO RELACIONADO A X 50 mg,UNIDAD,0.0
358600050640,ESTANDAR USP RANITIDINA RESOLUCION MEZCLA X 20 mg,UNIDAD,0.0
358600050641,ESTANDAR USP CAPTOPRIL X 200 mg,UNIDAD,0.0
358600050642,ESTANDAR USP ISOMERO E DE CEFTRIAXONA SODICA X 25 mg,UNIDAD,0.0
358600050643,ESTANDAR USP CLAVULANATO DE LITIO X 200 mg,UNIDAD,0.0
358600050644,ESTANDAR USP CLORANFENICOL PALMITATO X 200 mg,UNIDAD,0.0
358600050645,ESTANDAR USP CLORANFENICOL PALMITATO POLIMORFO A X 100 mg,UNIDAD,0.0
358600050646,ESTANDAR USP DEXTROMETORFANO BROMHIDRATO X 500 mg,UNIDAD,0.0
358600050647,ESTANDAR USP SULFADIAZINA DE PLATA X 200 mg,UNIDAD,0.0
358600050648,ESTANDAR USP NORFLOXACINO X 200 mg,UNIDAD,0.0
358600050649,ESTANDAR DE ISOBUTILENO A 100 PPM PARA SENSOR X 34 L,UNIDAD,0.0
358600050650,"ESTANDAR PARA CALIBRACION DE SENSORES H2S, CO, CH4, O2 X 34 L",UNIDAD,0.0
358600050651,ESTANDAR MULTIPLE PARA CALIBRACION DE SENSORES X 1 L,UNIDAD,0.0
358600050652,ESTANDAR PARA CALIBRACION DE SENSOR DE TURBIDEZ 10 NTU X 500 mL,UNIDAD,0.0
358600050653,ESTANDAR DE REFERENCIA MORFINA SULFATO CII,MILIGRAMO,0.0
358600050654,ESTANDAR USP ACETAZOLAMIDA X 2 g,UNIDAD,0.0
358600050655,ESTANDAR USP LAMIVUDINA RESOLUCION MEZCLA A X 10 mg,UNIDAD,0.0
358600050656,ESTANDAR USP AMPICILINA TRIHIDRATO X 200 mg,UNIDAD,0.0
358600050657,ESTANDAR USP AZITROMICINA X 100 mg,UNIDAD,0.0
358600050658,ESTANDAR USP ACIDO SULFANILICO X 200 mg,UNIDAD,0.0
358600050659,ESTANDAR F. EUROPEA AMIKACINA SULFATO X 200 mg,UNIDAD,0.0
358600050660,ESTANDAR USP BUPIVACAINA CLORHIDRATO X 1 g,UNIDAD,0.0
358600050661,ESTANDAR USP BUPIVACAINA COMPUESTO RELACIONADO B X 25 mg,UNIDAD,0.0
358600050662,ESTANDAR USP BUPIVACAINA COMPUESTO RELACIONADO A X 10 mg,UNIDAD,0.0
358600050663,ESTANDAR USP CEFAZOLINA X 400 mg,UNIDAD,0.0
358600050664,ESTANDAR F. EUROPEA CEFAZOLINA SODICA X 150 mg,UNIDAD,0.0
358600050665,ESTANDAR USP CEFUROXIMA ACETIL DELTA 3-ISOMERO X 10 mg,UNIDAD,0.0
358600050666,ESTANDAR USP CEFUROXIMA ACETIL X 500 mg,UNIDAD,0.0
358600050667,ESTANDAR USP CLARITROMICINA X 75 mg,UNIDAD,0.0
358600050668,ESTANDAR USP CLARITROMICINA COMPUESTO RELACIONADO A X 50 mg,UNIDAD,0.0
358600050669,ESTANDAR USP TESTOSTERONA PROPIONATO X 200 mg,UNIDAD,0.0
358600050670,ESTANDAR USP CLOTRIMAZOL COMPUESTO RELACIONADO A X 25 mg,UNIDAD,0.0
358600050671,ESTANDAR USP DEXAMETASONA X 125 mg,UNIDAD,0.0
358600050672,ESTANDAR USP DEXAMETASONA FOSFATO X 200 mg,UNIDAD,0.0
358600050674,ESTANDAR USP ERITROMICINA ETILSUCCINATO X 200 mg,UNIDAD,0.0
358600050675,ESTANDAR USP EPINEFRINA BITARTRATO X 200 mg,UNIDAD,0.0
358600050676,ESTANDAR F. EUROPEA LIDOCAINA CLORHIDRATO X 100 mg,UNIDAD,0.0
358600050677,ESTANDAR USP LINCOMICINA CLORHIDRATO X 200 mg,UNIDAD,0.0
358600050678,ESTANDAR USP LOPERAMIDA CLORHIDRATO X 200 mg,UNIDAD,0.0
358600050679,ESTANDAR USP METOCLOPRAMIDA CLORHIDRATO X 500 mg,UNIDAD,0.0
358600050680,ESTANDAR F. EUROPEA METAMIZOL SODICO X 100 mg,UNIDAD,0.0
358600050681,ESTANDAR USP NAPROXENO X 200 mg,UNIDAD,0.0
358600050682,ESTANDAR USP NAFAZOLINA CLORHIDRATO X 200 mg,UNIDAD,0.0
358600050683,ESTANDAR USP NEOMICINA SULFATO X 200 mg,UNIDAD,0.0
358600050684,ESTANDAR USP SALBUTAMOL - ALBUTEROL (SN) X 200 mg,UNIDAD,0.0
358600050685,ESTANDAR USP 4-EPIANDROTETRACICLINA CLORHIDRATO X 50 mg,UNIDAD,0.0
358600050686,ESTANDAR USP TETRACICLINA CLORHIDRATO X 200 mg,UNIDAD,0.0
358600050687,ESTANDAR USP CLORTETRACICLINA CLORHIDRATO X 200 mg,UNIDAD,0.0
